AREA	DISTRICT	PROPTYPE	ASKPRICE	SELPRICE	BEDS	PUBROOMS	GARAGE	GARDEN	perRoom	increase
;AREA	East Lothian	West Lothian	Midlothian	Edinburgh City Centre	Edinburgh South	Edinburgh South West	Edinburgh West	Edinburgh North West	Edinburgh North	Edinburgh East
Edinburgh East	MEADOWBANK	F1	38000.00	42000.00	1	1	N	N	21000.00	10.52
Edinburgh East	MEADOWBANK	F2	72000.00	79000.00	2	1	N	N	26333.33	9.72
Edinburgh East	MEADOWBANK	F1	82000.00	82000.00	2	1	N	Y	27333.33	0.00
Edinburgh East	MEADOWBANK	F1	42000.00	57100.00	1	1	N	Y	28550.00	35.95
Edinburgh East	MEADOWBANK	F2	38000.00	42100.00	1	1	N	N	21050.00	10.78
Edinburgh East	MEADOWBANK	FT	38000.00	38000.00	1	1	N	N	19000.00	0.00
Edinburgh East	MEADOWBANK	FM	75000.00	73000.00	2	1	N	Y	24333.33	-2.66
Edinburgh East	MEADOWBANK	FG	45000.00	50000.00	2	1	N	Y	16666.67	11.11
Edinburgh East	MEADOWBANK	F1	45000.00	59500.00	1	1	N	N	29750.00	32.22
Edinburgh East	MEADOWBANK	F1	41000.00	46000.00	1	1	N	N	23000.00	12.19
Edinburgh East	MEADOWBANK	F1	37500.00	44040.00	1	1	N	N	22020.00	17.44
Edinburgh East	MEADOWBANK	F2	55000.00	70163.00	2	1	N	N	23387.67	27.56
Edinburgh East	MEADOWBANK	F1	39500.00	42000.00	1	1	N	N	21000.00	6.32
Edinburgh East	MEADOWBANK	FT	59000.00	73200.00	1	1	N	N	36600.00	24.06
Edinburgh East	MEADOWBANK	FT	67500.00	75075.00	1	2	N	N	25025.00	11.22
Edinburgh East	MEADOWBANK	FT	105000.00	103000.00	2	2	N	N	25750.00	-1.90
Edinburgh East	MEADOWBANK	FM	75000.00	75000.00	2	1	N	Y	25000.00	0.00
Edinburgh East	MEADOWBANK	FT	77000.00	95059.00	3	1	N	N	23764.75	23.45
Edinburgh East	MEADOWBANK	FT	67500.00	75128.00	1	2	N	N	25042.67	11.30
Edinburgh East	MEADOWBANK	F2	72500.00	72500.00	1	1	N	N	36250.00	0.00
Edinburgh East	MEADOWBANK	FG	56000.00	62500.00	1	1	N	Y	31250.00	11.60
Edinburgh East	MEADOWBANK	F2	55000.00	68616.00	1	1	N	Y	34308.00	24.75
Edinburgh East	MEADOWBANK	F2	42000.00	48000.00	1	1	N	N	24000.00	14.28
Edinburgh East	MEADOWBANK	F2	68995.00	78500.00	2	1	N	Y	26166.67	13.77
Edinburgh East	MEADOWBANK	FM	49000.00	61000.00	1	1	N	Y	30500.00	24.48
Edinburgh East	MEADOWBANK	F3	79950.00	78000.00	2	1	N	N	26000.00	-2.43
Edinburgh East	MEADOWBANK	FT	39000.00	44000.00	1	1	N	N	22000.00	12.82
Edinburgh East	MEADOWBANK	FM	85000.00	93000.00	2	1	N	Y	31000.00	9.41
Edinburgh East	MEADOWBANK	FG	82950.00	82104.00	2	1	N	Y	27368.00	-1.01
Edinburgh East	MEADOWBANK	F1	79000.00	104000.00	2	1	N	Y	34666.67	31.64
Edinburgh East	MOUNTCASTLE	VS	105000.00	109000.00	3	1	Y	Y	27250.00	3.80
Edinburgh East	MOUNTCASTLE	VT	105000.00	98000.00	4	1	Y	Y	19600.00	-6.66
Edinburgh East	MOUNTCASTLE	VT	82000.00	82000.00	2	1	Y	Y	27333.33	0.00
Edinburgh East	MOUNTCASTLE	VT	82000.00	81000.00	2	1	Y	Y	27000.00	-1.21
Edinburgh East	MOUNTCASTLE	BS	105000.00	132132.00	2	2	N	Y	33033.00	25.84
Edinburgh East	MOUNTCASTLE	FL	71500.00	77000.00	2	1	N	Y	25666.67	7.69
Edinburgh East	MOUNTCASTLE	FL	85000.00	92500.00	3	1	Y	Y	23125.00	8.82
Edinburgh East	MOUNTCASTLE	VT	59000.00	77210.00	2	2	N	Y	19302.50	30.86
Edinburgh East	MOUNTCASTLE	F2	51000.00	51000.00	1	1	N	N	25500.00	0.00
Edinburgh East	NEWCRAIGHALL	VT	52000.00	52000.00	2	1	Y	Y	17333.33	0.00
Edinburgh East	NEWCRAIGHALL	VT	42500.00	42500.00	2	1	N	Y	14166.67	0.00
Edinburgh East	NEWCRAIGHALL	VT	49995.00	49995.00	2	2	N	Y	12498.75	0.00
Edinburgh East	NEWCRAIGHALL	F1	39250.00	39000.00	1	1	N	Y	19500.00	-0.63
Edinburgh East	NEWCRAIGHALL	VS	59995.00	59000.00	2	1	N	Y	19666.67	-1.65
Edinburgh East	NEWCRAIGHALL	VD	87500.00	95000.00	3	2	N	Y	19000.00	8.57
Edinburgh East	NEWHAVEN	F1	44500.00	58305.00	2	1	N	N	19435.00	31.02
Edinburgh East	NEWHAVEN	FT	49500.00	63108.00	2	1	N	Y	21036.00	27.49
Edinburgh East	NEWHAVEN	F1	46000.00	46000.00	1	1	N	N	23000.00	0.00
Edinburgh East	NEWHAVEN	FG	52000.00	61037.00	2	1	N	Y	20345.67	17.37
Edinburgh East	NEWHAVEN	FT	43950.00	52500.00	2	1	N	Y	17500.00	19.45
Edinburgh East	NEWHAVEN	FT	40000.00	38000.00	1	1	N	Y	19000.00	-5.00
Edinburgh East	NEWHAVEN	FT	42000.00	46000.00	2	1	N	N	15333.33	9.52
Edinburgh East	NEWHAVEN	FT	64000.00	70000.00	2	1	N	Y	23333.33	9.37
Edinburgh East	NEWHAVEN	F1	69995.00	69995.00	2	1	N	N	23331.67	0.00
Edinburgh East	NEWHAVEN	FT	48000.00	55000.00	1	1	N	N	27500.00	14.58
Edinburgh East	NEWHAVEN	F1	63000.00	63000.00	1	1	N	Y	31500.00	0.00
Edinburgh East	NEWHAVEN	F1	64995.00	64995.00	2	1	N	N	21665.00	0.00
Edinburgh East	NEWHAVEN	FT	65000.00	75000.00	2	1	N	Y	25000.00	15.38
Edinburgh East	NEWHAVEN	FT	40000.00	51500.00	1	1	N	N	25750.00	28.75
Edinburgh East	NEWHAVEN	F1	62000.00	72000.00	2	1	N	Y	24000.00	16.12
Edinburgh East	NEWHAVEN	FG	76000.00	90175.00	2	1	N	Y	30058.33	18.65
Edinburgh East	NEWHAVEN	FB	52950.00	52950.00	1	1	N	Y	26475.00	0.00
Edinburgh East	NEWHAVEN	FG	53995.00	53500.00	1	1	N	Y	26750.00	-0.91
Edinburgh East	NIDDRIE	VT	50000.00	58258.00	3	2	N	Y	11651.60	16.51
Edinburgh East	NIDDRIE	F1	38750.00	38750.00	3	1	N	Y	9687.50	0.00
Edinburgh East	NIDDRIE	FG	36000.00	34000.00	2	1	N	Y	11333.33	-5.55
Edinburgh East	NIDDRIE	VT	38000.00	39500.00	2	1	N	Y	13166.67	3.94
Edinburgh East	NIDDRIE	VT	33950.00	33950.00	2	1	N	Y	11316.67	0.00
Edinburgh East	NIDDRIE	VT	49250.00	49250.00	3	1	N	Y	12312.50	0.00
Edinburgh East	NIDDRIE	VS	49995.00	49995.00	3	1	N	Y	12498.75	0.00
Edinburgh East	NORTHFIELD	F2	49000.00	48500.00	3	1	N	N	12125.00	-1.02
Edinburgh East	NORTHFIELD	FG	58000.00	62000.00	2	1	N	Y	20666.67	6.89
Edinburgh East	NORTHFIELD	FG	55000.00	65000.00	2	1	N	Y	21666.67	18.18
Edinburgh East	NORTHFIELD	FL	69500.00	80000.00	2	1	N	Y	26666.67	15.10
Edinburgh East	NORTHFIELD	VT	87500.00	87500.00	3	2	N	N	17500.00	0.00
Edinburgh East	NORTHFIELD	FM	49995.00	49995.00	3	1	N	Y	12498.75	0.00
Edinburgh East	NORTHFIELD	FT	46000.00	46000.00	2	1	N	Y	15333.33	0.00
Edinburgh East	NORTHFIELD	VT	65000.00	74000.00	2	1	Y	Y	24666.67	13.84
Edinburgh East	NORTHFIELD	VT	85000.00	95000.00	3	1	N	Y	23750.00	11.76
Edinburgh East	NORTHFIELD	FU	38000.00	45000.00	1	1	N	N	22500.00	18.42
Edinburgh East	NORTHFIELD	FT	74000.00	72000.00	2	1	N	Y	24000.00	-2.70
Edinburgh East	PIERSHILL	FG	52000.00	57000.00	3	1	N	Y	14250.00	9.61
Edinburgh East	PIERSHILL	F2	43000.00	55557.00	1	1	N	N	27778.50	29.20
Edinburgh East	PIERSHILL	FG	44950.00	44950.00	1	1	N	Y	22475.00	0.00
Edinburgh East	PIERSHILL	FT	85000.00	85000.00	4	1	N	N	17000.00	0.00
Edinburgh East	PIERSHILL	F1	72000.00	87087.00	1	1	N	N	43543.50	20.95
Edinburgh East	PILRIG	F2	54000.00	61000.00	2	1	N	N	20333.33	12.96
Edinburgh East	PILRIG	F1	52000.00	55000.00	2	1	N	N	18333.33	5.76
Edinburgh East	PILRIG	FL	138000.00	170250.00	3	2	N	Y	34050.00	23.36
Edinburgh East	PILRIG	FG	35000.00	38000.00	1	1	N	N	19000.00	8.57
Edinburgh East	PILRIG	VT	69000.00	79500.00	2	1	N	Y	26500.00	15.21
Edinburgh East	PILRIG	FG	69500.00	69500.00	2	1	N	N	23166.67	0.00
Edinburgh East	PORTOBELLO	VT	235000.00	310000.00	4	3	N	Y	44285.71	31.91
Edinburgh East	PORTOBELLO	F2	56000.00	56000.00	2	1	N	N	18666.67	0.00
Edinburgh East	PORTOBELLO	F2	62500.00	61500.00	2	1	N	N	20500.00	-1.60
Edinburgh East	PORTOBELLO	CT	52000.00	50000.00	2	2	N	Y	12500.00	-3.84
Edinburgh East	PORTOBELLO	CT	95000.00	95000.00	3	1	N	Y	23750.00	0.00
Edinburgh East	PORTOBELLO	CT	32000.00	32000.00	2	2	N	Y	8000.00	0.00
Edinburgh East	PORTOBELLO	CT	69000.00	75000.00	2	2	N	Y	18750.00	8.69
Edinburgh East	PORTOBELLO	F2	54000.00	61000.00	1	1	N	N	30500.00	12.96
Edinburgh East	PORTOBELLO	F2	54000.00	60000.00	2	1	N	Y	20000.00	11.11
Edinburgh East	PORTOBELLO	FT	35500.00	38000.00	1	1	N	N	19000.00	7.04
Edinburgh East	PORTOBELLO	F1	48500.00	57836.00	1	1	N	N	28918.00	19.24
Edinburgh East	PORTOBELLO	F1	51000.00	59225.00	2	1	N	Y	19741.67	16.12
Edinburgh East	PORTOBELLO	FU	70000.00	65000.00	2	1	N	N	21666.67	-7.14
Edinburgh East	PORTOBELLO	F2	52000.00	52000.00	1	1	N	N	26000.00	0.00
Edinburgh East	PORTOBELLO	CT	150000.00	175000.00	4	1	N	Y	35000.00	16.66
Edinburgh East	PORTOBELLO	FL	60000.00	60000.00	2	1	N	N	20000.00	0.00
Edinburgh East	PORTOBELLO	FM	58000.00	64000.00	2	2	N	Y	16000.00	10.34
Edinburgh East	PORTOBELLO	F1	73000.00	93400.00	3	2	N	N	18680.00	27.94
Edinburgh East	PORTOBELLO	F3	49000.00	55000.00	2	1	N	N	18333.33	12.24
Edinburgh East	PORTOBELLO	F1	37000.00	38618.00	1	1	N	N	19309.00	4.37
Edinburgh East	PORTOBELLO	FT	34000.00	36500.00	1	1	N	N	18250.00	7.35
Edinburgh East	PORTOBELLO	F2	43000.00	50050.00	2	1	N	N	16683.33	16.39
Edinburgh East	PORTOBELLO	F1	20000.00	23000.00	2	1	N	N	7666.66	15.00
Edinburgh East	PORTOBELLO	FB	100000.00	106000.00	4	1	N	N	21200.00	6.00
Edinburgh East	PORTOBELLO	FM	110000.00	130000.00	2	2	N	Y	32500.00	18.18
Edinburgh East	PORTOBELLO	FG	97000.00	110000.00	2	1	N	Y	36666.67	13.40
Edinburgh East	PORTOBELLO	FL	105000.00	123000.00	3	2	N	Y	24600.00	17.14
Edinburgh East	PORTOBELLO	VT	78000.00	87025.00	3	1	N	Y	21756.25	11.57
Edinburgh East	PORTOBELLO	VT	87000.00	100000.00	2	2	N	Y	25000.00	14.94
Edinburgh East	PORTOBELLO	F3	55000.00	59000.00	2	1	N	N	19666.67	7.27
Edinburgh East	PORTOBELLO	VS	84000.00	97000.00	3	2	N	Y	19400.00	15.47
Edinburgh East	PORTOBELLO	F1	49500.00	53500.00	1	1	N	Y	26750.00	8.08
Edinburgh East	PORTOBELLO	F1	56000.00	56000.00	2	1	N	N	18666.67	0.00
Edinburgh East	PORTOBELLO	VS	65000.00	75200.00	2	1	N	Y	25066.67	15.69
Edinburgh East	PORTOBELLO	FG	63000.00	67500.00	3	1	N	Y	16875.00	7.14
Edinburgh East	PORTOBELLO	FG	58500.00	58500.00	3	1	N	Y	14625.00	0.00
Edinburgh East	PORTOBELLO	FU	85000.00	85000.00	3	1	N	N	21250.00	0.00
Edinburgh East	PORTOBELLO	VS	130000.00	231179.00	3	1	N	Y	57794.75	77.83
Edinburgh East	PORTOBELLO	CT	98000.00	140823.00	2	1	Y	Y	46941.00	43.69
Edinburgh East	PORTOBELLO	F2	58500.00	64000.00	1	1	N	N	32000.00	9.40
Edinburgh East	PORTOBELLO	FU	39950.00	55295.00	2	1	N	N	18431.67	38.41
Edinburgh East	PORTOBELLO	F2	98000.00	135177.00	3	2	N	Y	27035.40	37.93
Edinburgh East	PORTOBELLO	FL	45000.00	55250.00	2	1	N	N	18416.67	22.77
Edinburgh East	PORTOBELLO	FU	130000.00	130000.00	2	1	N	Y	43333.33	0.00
Edinburgh East	PORTOBELLO	FG	45000.00	47000.00	1	1	N	N	23500.00	4.44
Edinburgh East	PORTOBELLO	FG	67500.00	75000.00	2	1	N	N	25000.00	11.11
Edinburgh East	PORTOBELLO	FG	115000.00	132500.00	2	2	N	Y	33125.00	15.21
Edinburgh East	RESTALRIG	F1	86000.00	98000.00	2	1	N	Y	32666.67	13.95
Edinburgh East	RESTALRIG	FT	13000.00	27500.00	1	1	N	N	13750.00	111.53
Edinburgh East	RESTALRIG	F2	42000.00	47500.00	1	1	N	N	23750.00	13.09
Edinburgh East	RESTALRIG	FG	94995.00	101000.00	2	1	N	N	33666.67	6.32
Edinburgh East	RESTALRIG	F1	79500.00	78000.00	2	1	N	Y	26000.00	-1.88
Edinburgh East	RESTALRIG	FL	59000.00	73216.00	1	2	N	Y	24405.33	24.09
Edinburgh East	RESTALRIG	F1	57500.00	62000.00	1	1	N	N	31000.00	7.82
Edinburgh East	RESTALRIG	VS	95000.00	110000.00	2	1	N	Y	36666.67	15.78
Edinburgh East	RESTALRIG	F2	39000.00	40000.00	1	1	N	N	20000.00	2.56
Edinburgh East	RESTALRIG	F2	36000.00	41100.00	1	1	N	N	20550.00	14.16
Edinburgh East	RESTALRIG	FU	43000.00	49000.00	2	1	N	Y	16333.33	13.95
Edinburgh East	RESTALRIG	FU	45000.00	46500.00	2	1	N	Y	15500.00	3.33
Edinburgh East	RESTALRIG	FT	78000.00	77000.00	2	1	N	N	25666.67	-1.28
Edinburgh East	RESTALRIG	FL	68000.00	78000.00	2	1	N	Y	26000.00	14.70
Edinburgh East	RESTALRIG	FG	78000.00	97007.00	2	2	N	Y	24251.75	24.36
Edinburgh East	RESTALRIG	FU	79000.00	90000.00	2	1	N	Y	30000.00	13.92
Edinburgh East	RESTALRIG	F1	43000.00	47000.00	1	1	N	N	23500.00	9.30
Edinburgh East	RESTALRIG	FT	30000.00	30000.00	1	1	N	N	15000.00	0.00
Edinburgh East	RESTALRIG	F1	59950.00	70000.00	3	1	N	N	17500.00	16.76
Edinburgh East	RESTALRIG	FG	42000.00	42000.00	1	1	N	Y	21000.00	0.00
Edinburgh East	RESTALRIG	VS	102000.00	102000.00	3	2	N	Y	20400.00	0.00
Edinburgh East	RESTALRIG	VD	215000.00	215000.00	7	2	N	Y	23888.89	0.00
Edinburgh East	RESTALRIG	F1	46500.00	46500.00	2	1	N	N	15500.00	0.00
Edinburgh East	RESTALRIG	F1	48500.00	48500.00	2	1	N	N	16166.67	0.00
Edinburgh East	RESTALRIG	VT	89500.00	95000.00	3	1	N	Y	23750.00	6.14
Edinburgh East	RESTALRIG	VS	79500.00	88000.00	2	1	N	Y	29333.33	10.69
Edinburgh East	THE SHORE	F1	99000.00	94000.00	3	1	N	Y	23500.00	-5.05
Edinburgh East	THE SHORE	F3	51995.00	51995.00	1	1	N	N	25997.50	0.00
Edinburgh East	THE SHORE	FM	49995.00	55000.00	1	1	N	N	27500.00	10.01
Edinburgh East	THE SHORE	FG	56900.00	56900.00	1	1	N	N	28450.00	0.00
Edinburgh East	THE SHORE	FT	39500.00	39500.00	1	1	N	Y	19750.00	0.00
Edinburgh East	THE SHORE	FT	49500.00	58000.00	2	1	N	N	19333.33	17.17
Edinburgh East	THE SHORE	F2	36500.00	36500.00	1	1	N	N	18250.00	0.00
Edinburgh East	THE SHORE	F1	130000.00	130000.00	2	1	N	N	43333.33	0.00
Edinburgh East	THE SHORE	FG	82000.00	82000.00	2	1	N	N	27333.33	0.00
Edinburgh East	THE SHORE	FU	41000.00	45000.00	1	1	N	Y	22500.00	9.75
Edinburgh East	THE SHORE	FG	77000.00	82000.00	1	1	N	N	41000.00	6.49
Edinburgh East	THE SHORE	F2	79000.00	85777.00	1	1	N	N	42888.50	8.57
Edinburgh East	THE SHORE	F2	89950.00	89950.00	2	1	N	N	29983.33	0.00
Edinburgh East	THE SHORE	F3	119000.00	130277.00	2	1	N	N	43425.67	9.47
Edinburgh East	THE SHORE	F3	72000.00	81100.00	2	1	N	N	27033.33	12.63
Edinburgh East	THE SHORE	F2	69000.00	77000.00	2	1	N	N	25666.67	11.59
Edinburgh East	THE SHORE	F1	130000.00	150000.00	2	1	N	N	50000.00	15.38
Edinburgh East	THE SHORE	F3	76000.00	76000.00	2	1	N	N	25333.33	0.00
Edinburgh East	THE SHORE	FG	54000.00	60027.00	1	1	N	N	30013.50	11.16
Edinburgh East	WILLOWBRAE	F2	69000.00	79750.00	2	1	N	Y	26583.33	15.57
Edinburgh East	WILLOWBRAE	F2	52500.00	60000.00	1	1	N	N	30000.00	14.28
Edinburgh East	WILLOWBRAE	VS	79500.00	85000.00	2	1	N	Y	28333.33	6.91
Edinburgh East	WILLOWBRAE	FU	105000.00	136500.00	3	2	N	Y	27300.00	30.00
Edinburgh East	WILLOWBRAE	FU	115000.00	150567.00	3	2	N	Y	30113.40	30.92
Edinburgh East	WILLOWBRAE	FG	72000.00	82500.00	1	1	N	Y	41250.00	14.58
Edinburgh East	WILLOWBRAE	F3	61000.00	70000.00	1	1	N	N	35000.00	14.75
Edinburgh East	WILLOWBRAE	FU	98500.00	98500.00	2	1	N	Y	32833.33	0.00
Edinburgh East	WILLOWBRAE	FU	63500.00	68000.00	2	2	N	Y	17000.00	7.08
Edinburgh East	WILLOWBRAE	VT	102000.00	115000.00	2	2	N	Y	28750.00	12.74
Edinburgh East	WILLOWBRAE	VS	135000.00	190000.00	4	1	N	Y	38000.00	40.74
Edinburgh East	WILLOWBRAE	VT	135000.00	135000.00	3	3	N	Y	22500.00	0.00
Edinburgh East	WILLOWBRAE	BD	130000.00	156000.00	2	2	N	Y	39000.00	20.00
Edinburgh East	WILLOWBRAE	BD	139000.00	191999.00	3	2	N	Y	38399.80	38.12
Edinburgh East	WILLOWBRAE	BS	190000.00	222000.00	6	2	Y	Y	27750.00	16.84
Edinburgh East	WILLOWBRAE	FG	45000.00	50500.00	2	1	N	Y	16833.33	12.22
Edinburgh East	WILLOWBRAE	FG	42000.00	46500.00	1	1	N	N	23250.00	10.71
Edinburgh East	WILLOWBRAE	F1	52000.00	57000.00	2	1	N	N	19000.00	9.61
Edinburgh East	WILLOWBRAE	FG	57000.00	62000.00	2	1	N	Y	20666.67	8.77
Edinburgh East	WILLOWBRAE	F1	49950.00	55000.00	2	1	N	N	18333.33	10.11
Edinburgh East	WILLOWBRAE	F2	70000.00	70000.00	2	1	N	N	23333.33	0.00
Edinburgh North	BARNTON	F1	120000.00	142000.00	3	2	Y	N	28400.00	18.33
Edinburgh North	BARNTON	VS	120000.00	172173.00	3	2	Y	Y	34434.60	43.47
Edinburgh North	BARNTON	VT	129995.00	125000.00	3	1	Y	Y	31250.00	-3.84
Edinburgh North	BARNTON	VD	500000.00	600000.00	4	2	Y	Y	100000.00	20.00
Edinburgh North	BARNTON	R	70000.00	74000.00	2	1	N	N	24666.67	5.71
Edinburgh North	BARNTON	BD	138000.00	146000.00	3	1	N	Y	36500.00	5.79
Edinburgh North	BARNTON	VD	140000.00	158000.00	4	2	N	Y	26333.33	12.85
Edinburgh North	BARNTON	VS	125000.00	150166.00	3	1	Y	Y	37541.50	20.13
Edinburgh North	BARNTON	VD	320000.00	412000.00	4	3	Y	Y	58857.14	28.75
Edinburgh North	BARNTON	FM	180000.00	220000.00	3	2	Y	Y	44000.00	22.22
Edinburgh North	BARNTON	VS	215000.00	250000.00	3	2	Y	N	50000.00	16.27
Edinburgh North	BARNTON	VD	205000.00	255555.00	3	2	Y	Y	51111.00	24.66
Edinburgh North	BARNTON	FG	92000.00	103000.00	3	2	Y	Y	20600.00	11.95
Edinburgh North	BARNTON	F1	85000.00	117000.00	3	2	N	N	23400.00	37.64
Edinburgh North	BARNTON	F1	105000.00	118000.00	2	1	Y	N	39333.33	12.38
Edinburgh North	BARNTON	VD	130000.00	155500.00	4	1	Y	Y	31100.00	19.61
Edinburgh North	BARNTON	BD	190000.00	195000.00	4	2	Y	Y	32500.00	2.63
Edinburgh North	BARNTON	BD	199000.00	199000.00	3	2	Y	Y	39800.00	0.00
Edinburgh North	BARNTON	BD	190000.00	242242.00	3	3	N	Y	40373.67	27.49
Edinburgh North	BARNTON	FL	104000.00	104000.00	2	1	N	Y	34666.67	0.00
Edinburgh North	BARNTON	BD	149000.00	155257.00	3	2	N	Y	31051.40	4.19
Edinburgh North	BARNTON	VS	70000.00	85000.00	2	1	Y	Y	28333.33	21.42
Edinburgh North	BARNTON	FT	68000.00	70000.00	2	1	N	Y	23333.33	2.94
Edinburgh North	BARNTON	F2	55000.00	64046.00	2	1	N	N	21348.67	16.44
Edinburgh North	BARNTON	VT	95000.00	95000.00	3	1	Y	Y	23750.00	0.00
Edinburgh North	BARNTON	VD	112000.00	112000.00	3	2	Y	Y	22400.00	0.00
Edinburgh North	BARNTON	VD	335000.00	335000.00	5	3	Y	Y	41875.00	0.00
Edinburgh North	BARNTON	VD	185000.00	230230.00	3	3	Y	Y	38371.67	24.44
Edinburgh North	BLACKHALL	BS	135000.00	216751.00	3	2	Y	Y	43350.20	60.55
Edinburgh North	BLACKHALL	F1	87000.00	87000.00	2	1	N	N	29000.00	0.00
Edinburgh North	BLACKHALL	FO	42000.00	42000.00	2	2	N	N	10500.00	0.00
Edinburgh North	BLACKHALL	BS	165000.00	207131.00	3	1	Y	Y	51782.75	25.53
Edinburgh North	BLACKHALL	F1	52000.00	70259.00	1	1	N	N	35129.50	35.11
Edinburgh North	BLACKHALL	F2	74000.00	100057.00	2	1	N	N	33352.33	35.21
Edinburgh North	BLACKHALL	VT	235000.00	351124.00	4	1	N	Y	70224.80	49.41
Edinburgh North	BLACKHALL	BD	175000.00	234577.00	3	1	Y	Y	58644.25	34.04
Edinburgh North	BLACKHALL	VD	195000.00	262000.00	4	2	Y	Y	43666.67	34.35
Edinburgh North	BLACKHALL	BD	170000.00	250250.00	3	2	Y	Y	50050.00	47.20
Edinburgh North	BLACKHALL	FM	128000.00	128000.00	2	1	N	Y	42666.67	0.00
Edinburgh North	BLACKHALL	VT	225000.00	260000.00	3	3	N	Y	43333.33	15.55
Edinburgh North	BLACKHALL	BS	185000.00	235000.00	4	2	Y	Y	39166.67	27.02
Edinburgh North	BLACKHALL	BD	135000.00	207532.00	3	1	Y	Y	51883.00	53.72
Edinburgh North	BLACKHALL	BS	145000.00	186750.00	2	2	Y	Y	46687.50	28.79
Edinburgh North	BLACKHALL	BS	185000.00	185000.00	3	1	Y	Y	46250.00	0.00
Edinburgh North	BLACKHALL	BD	150000.00	185527.00	2	2	N	Y	46381.75	23.68
Edinburgh North	BLACKHALL	VS	110000.00	135000.00	3	1	N	Y	33750.00	22.72
Edinburgh North	BLACKHALL	VS	170000.00	230000.00	3	2	Y	Y	46000.00	35.29
Edinburgh North	BLACKHALL	VD	255000.00	291000.00	4	3	Y	Y	41571.43	14.11
Edinburgh North	BLACKHALL	FU	76950.00	76950.00	1	1	Y	Y	38475.00	0.00
Edinburgh North	BOSWALL	FU	55000.00	59500.00	2	1	N	Y	19833.33	8.18
Edinburgh North	BOSWALL	FL	52000.00	57000.00	2	1	N	Y	19000.00	9.61
Edinburgh North	BOSWALL	FU	53000.00	58000.00	2	1	N	Y	19333.33	9.43
Edinburgh North	BOSWALL	FG	66500.00	66500.00	2	1	N	Y	22166.67	0.00
Edinburgh North	BOSWALL	VS	97000.00	120000.00	4	1	N	Y	24000.00	23.71
Edinburgh North	BOSWALL	VS	59000.00	78278.00	2	1	N	Y	26092.67	32.67
Edinburgh North	BOSWALL	FL	48000.00	51000.00	2	1	N	Y	17000.00	6.25
Edinburgh North	CLERMISTON	VS	95000.00	105000.00	3	1	Y	Y	26250.00	10.52
Edinburgh North	CLERMISTON	FG	33000.00	33000.00	1	1	N	N	16500.00	0.00
Edinburgh North	CLERMISTON	VS	74000.00	80000.00	2	1	N	Y	26666.67	8.10
Edinburgh North	CLERMISTON	VT	72500.00	82200.00	2	1	N	Y	27400.00	13.37
Edinburgh North	CLERMISTON	FU	49500.00	54000.00	2	1	N	Y	18000.00	9.09
Edinburgh North	CLERMISTON	F1	47000.00	49500.00	2	1	N	Y	16500.00	5.31
Edinburgh North	CLERMISTON	FT	34950.00	37250.00	1	1	N	N	18625.00	6.58
